# wall time,egm tm, egm seqno, input joint, received joint
1542082096859.00000,626860.00000,143.00000,-4.92928,-0.18422
1542082096861.00000,626864.00000,144.00000,-4.95357,-0.22525
1542082096862.00000,626868.00000,145.00000,-4.97278,-0.26929
1542082096875.00000,626872.00000,146.00000,-4.98691,-0.31623
1542082096876.00000,626876.00000,147.00000,-4.99592,-0.36596
1542082096898.00000,626880.00000,148.00000,-4.99982,-0.41835
1542082096898.00000,626884.00000,149.00000,-4.99861,-0.47333
1542082096898.00000,626888.00000,150.00000,-4.99227,-0.53078
1542082096912.00000,626892.00000,151.00000,-4.98082,-0.59060
1542082096916.00000,626896.00000,152.00000,-4.96428,-0.65265
1542082096940.00000,626900.00000,153.00000,-4.94265,-0.71683
1542082096940.00000,626904.00000,154.00000,-4.91595,-0.78302
1542082096940.00000,626908.00000,155.00000,-4.88423,-0.85111
1542082096960.00000,626912.00000,156.00000,-4.84750,-0.92097
1542082096960.00000,626916.00000,157.00000,-4.80581,-0.99248
1542082096980.00000,626920.00000,158.00000,-4.75920,-1.06551
1542082096980.00000,626924.00000,159.00000,-4.70772,-1.13994
1542082096980.00000,626928.00000,160.00000,-4.65142,-1.21564
1542082097000.00000,626932.00000,161.00000,-4.59035,-1.29249
1542082097000.00000,626936.00000,162.00000,-4.52459,-1.37034
1542082097020.00000,626940.00000,163.00000,-4.45419,-1.44903
1542082097020.00000,626944.00000,164.00000,-4.37923,-1.52842
1542082097020.00000,626948.00000,165.00000,-4.29978,-1.60826
1542082097040.00000,626952.00000,166.00000,-4.21594,-1.68832
1542082097040.00000,626956.00000,167.00000,-4.12778,-1.76842
1542082097060.00000,626960.00000,168.00000,-4.03539,-1.84851
1542082097060.00000,626964.00000,169.00000,-3.93887,-1.92861
1542082097060.00000,626968.00000,170.00000,-3.83831,-2.00870
1542082097080.00000,626972.00000,171.00000,-3.73383,-2.08881
1542082097080.00000,626976.00000,172.00000,-3.62552,-2.16895
1542082097100.00000,626980.00000,173.00000,-3.51350,-2.24903
1542082097100.00000,626984.00000,174.00000,-3.39788,-2.32888
1542082097100.00000,626988.00000,175.00000,-3.27879,-2.40825
1542082097120.00000,626992.00000,176.00000,-3.15633,-2.48690
1542082097120.00000,626996.00000,177.00000,-3.03065,-2.56468
1542082097140.00000,627000.00000,178.00000,-2.90186,-2.64143
1542082097140.00000,627004.00000,179.00000,-2.77010,-2.71702
1542082097140.00000,627008.00000,180.00000,-2.63550,-2.79127
1542082097160.00000,627012.00000,181.00000,-2.49821,-2.86405
1542082097160.00000,627016.00000,182.00000,-2.35836,-2.93523
1542082097180.00000,627020.00000,183.00000,-2.21609,-3.00470
1542082097180.00000,627024.00000,184.00000,-2.07155,-3.07234
1542082097180.00000,627028.00000,185.00000,-1.92490,-3.13802
1542082097200.00000,627032.00000,186.00000,-1.77627,-3.20162
1542082097200.00000,627036.00000,187.00000,-1.62582,-3.26306
1542082097224.00000,627040.00000,188.00000,-1.47371,-3.32223
1542082097225.00000,627044.00000,189.00000,-1.32009,-3.37903
1542082097229.00000,627048.00000,190.00000,-1.16512,-3.43333
1542082097246.00000,627052.00000,191.00000,-1.00895,-3.48501
1542082097246.00000,627056.00000,192.00000,-0.85175,-3.53400
1542082097266.00000,627060.00000,193.00000,-0.69368,-3.58020
1542082097266.00000,627064.00000,194.00000,-0.53490,-3.62354
1542082097266.00000,627068.00000,195.00000,-0.37557,-3.66387
1542082097286.00000,627072.00000,196.00000,-0.21586,-3.70113
1542082097286.00000,627076.00000,197.00000,-0.05593,-3.73526
1542082097306.00000,627080.00000,198.00000,0.10407,-3.76618
1542082097306.00000,627084.00000,199.00000,0.26395,-3.79379
1542082097306.00000,627088.00000,200.00000,0.42357,-3.81801
1542082097326.00000,627092.00000,201.00000,0.58275,-3.83879
1542082097326.00000,627096.00000,202.00000,0.74133,-3.85611
1542082097346.00000,627100.00000,203.00000,0.89916,-3.86994
1542082097346.00000,627104.00000,204.00000,1.05606,-3.88026
1542082097346.00000,627108.00000,205.00000,1.21188,-3.88701
1542082097366.00000,627112.00000,206.00000,1.36646,-3.89016
1542082097366.00000,627116.00000,207.00000,1.51965,-3.88968
1542082097386.00000,627120.00000,208.00000,1.67128,-3.88554
1542082097396.00000,627124.00000,209.00000,1.82119,-3.87770
1542082097396.00000,627128.00000,210.00000,1.96924,-3.86611
1542082097416.00000,627132.00000,211.00000,2.11528,-3.85077
1542082097416.00000,627136.00000,212.00000,2.25915,-3.83169
1542082097436.00000,627140.00000,213.00000,2.40070,-3.80888
1542082097436.00000,627144.00000,214.00000,2.53980,-3.78230
1542082097436.00000,627148.00000,215.00000,2.67630,-3.75195
1542082097456.00000,627152.00000,216.00000,2.81005,-3.71781
1542082097456.00000,627156.00000,217.00000,2.94093,-3.67992
1542082097476.00000,627160.00000,218.00000,3.06880,-3.63831
1542082097476.00000,627164.00000,219.00000,3.19353,-3.59302
1542082097476.00000,627168.00000,220.00000,3.31498,-3.54405
1542082097496.00000,627172.00000,221.00000,3.43305,-3.49146
1542082097496.00000,627176.00000,222.00000,3.54759,-3.43530
1542082097516.00000,627180.00000,223.00000,3.65851,-3.37562
1542082097516.00000,627184.00000,224.00000,3.76568,-3.31245
