# egm tm, desired joint, input joint, received joint
1550643.00000,3.58136,1.89134,3.92969
1550647.00000,3.69115,1.73656,4.00269
1550651.00000,3.79717,1.58316,4.07128
1550655.00000,3.89931,1.43328,4.13542
1550659.00000,3.99745,1.28339,4.19502
1550663.00000,4.09149,1.13665,4.25004
1550667.00000,4.18135,1.01309,4.30041
1550671.00000,4.26692,0.89105,4.34611
1550675.00000,4.34813,0.77410,4.38709
1550679.00000,4.42488,0.66080,4.42331
1550683.00000,4.49711,0.55240,4.45475
1550687.00000,4.56473,0.36010,4.48139
1550691.00000,4.62767,0.16547,4.50323
1550695.00000,4.68588,-0.02696,4.52027
1550699.00000,4.73929,-0.22607,4.53254
1550703.00000,4.78784,-0.42247,4.54004
1550707.00000,4.83150,-0.61355,4.54279
1550711.00000,4.87020,-0.81311,4.54084
1550715.00000,4.90392,-1.01287,4.53425
1550719.00000,4.93262,-1.21075,4.52308
1550723.00000,4.95627,-1.41057,4.50739
1550727.00000,4.97484,-1.61472,4.48724
1550731.00000,4.98832,-1.82157,4.46272
1550735.00000,4.99670,-2.03097,4.43390
1550739.00000,4.99995,-2.23734,4.40083
1550743.00000,4.99809,-2.44223,4.36358
1550747.00000,4.99111,-2.64501,4.32219
1550751.00000,4.97902,-2.85262,4.27674
1550755.00000,4.96183,-3.06126,4.22727
1550759.00000,4.93956,-3.26445,4.17381
1550763.00000,4.91223,-3.47191,4.11641
1550767.00000,4.87987,-3.59156,4.05508
1550771.00000,4.84252,-3.70841,3.98988
1550775.00000,4.80020,-3.82308,3.92081
1550779.00000,4.75298,-3.92873,3.84788
1550783.00000,4.70088,-4.03804,3.77112
1550787.00000,4.64398,-4.14857,3.69055
1550791.00000,4.58231,-4.24447,3.60620
1550795.00000,4.51596,-4.33636,3.51810
1550799.00000,4.44498,-4.42754,3.42626
1550803.00000,4.36945,-4.52109,3.33076
1550807.00000,4.28945,-4.60347,3.23163
1550811.00000,4.20505,-4.67927,3.12895
1550815.00000,4.11635,-4.74996,3.02278
1550819.00000,4.02344,-4.81806,2.91324
1550823.00000,3.92640,-4.88896,2.80044
1550827.00000,3.82535,-4.95693,2.68449
1550831.00000,3.72037,-5.01807,2.56552
1550835.00000,3.61159,-5.07335,2.44369
1550839.00000,3.49911,-5.13390,2.31914
1550843.00000,3.38305,-5.18332,2.19202
1550847.00000,3.26352,-5.23572,2.06250
1550851.00000,3.14065,-5.27742,1.93077
1550855.00000,3.01457,-5.31876,1.79702
1550859.00000,2.88540,-5.35097,1.66143
1550863.00000,2.75327,-5.37978,1.52418
1550867.00000,2.61833,-5.40616,1.38546
1550871.00000,2.48071,-5.42872,1.24544
1550875.00000,2.34054,-5.44993,1.10431
1550879.00000,2.19798,-5.45921,0.96224
1550883.00000,2.05317,-5.45780,0.81938
1550887.00000,1.90625,-5.47170,0.67591
1550891.00000,1.75739,-5.48284,0.53200
1550895.00000,1.60672,-5.48244,0.38782
1550899.00000,1.45441,-5.47889,0.24353
1550903.00000,1.30061,-5.46950,0.09927
1550907.00000,1.14548,-5.45344,-0.04479
1550911.00000,0.98917,-5.42900,-0.18852
1550915.00000,0.83186,-5.40333,-0.33176
1550919.00000,0.67369,-5.36709,-0.47438
1550923.00000,0.51483,-5.33107,-0.61624
1550927.00000,0.35544,-5.28196,-0.75722
1550931.00000,0.19569,-5.23450,-0.89718
1550935.00000,0.03574,-5.17767,-1.03599
1550939.00000,-0.12424,-5.11973,-1.17352
1550943.00000,-0.28410,-5.05320,-1.30967
1550947.00000,-0.44367,-4.98311,-1.44431
1550951.00000,-0.60279,-4.90879,-1.57732
1550955.00000,-0.76128,-4.82266,-1.70858
1550959.00000,-0.91900,-4.74154,-1.83800
1550963.00000,-1.07578,-4.65344,-1.96545
1550967.00000,-1.23145,-4.54830,-2.09082
1550971.00000,-1.38587,-4.43797,-2.21402
1550975.00000,-1.53886,-4.32767,-2.33493
1550979.00000,-1.69028,-4.21237,-2.45346
1550983.00000,-1.83997,-4.09276,-2.56949
1550987.00000,-1.98778,-3.95338,-2.68293
1550991.00000,-2.13355,-3.81006,-2.79368
1550995.00000,-2.27713,-3.66323,-2.90164
1550999.00000,-2.41839,-3.51678,-3.00672
1551003.00000,-2.55716,-3.36684,-3.10883
1551007.00000,-2.69332,-3.21465,-3.20787
1551011.00000,-2.82672,-3.06280,-3.30376
1551015.00000,-2.95723,-2.90905,-3.39641
1551019.00000,-3.08471,-2.75281,-3.48573
1551023.00000,-3.20903,-2.59674,-3.57163
1551027.00000,-3.33007,-2.43745,-3.65402
1551031.00000,-3.44769,-2.28124,-3.73282
1551035.00000,-3.56179,-2.12734,-3.80794
1551039.00000,-3.67223,-1.97271,-3.87930
1551043.00000,-3.77892,-1.81963,-3.94681
1551047.00000,-3.88174,-1.66258,-4.01040
1551051.00000,-3.98059,-1.50915,-4.06996
1551055.00000,-4.07535,-1.35814,-4.12545
1551059.00000,-4.16595,-1.20891,-4.17678
1551063.00000,-4.25228,-1.06060,-4.22390
1551067.00000,-4.33426,-0.93479,-4.26674
1551071.00000,-4.41179,-0.81304,-4.30524
1551075.00000,-4.48481,-0.69666,-4.33937
1551079.00000,-4.55324,-0.57955,-4.36909
1551083.00000,-4.61701,-0.46769,-4.39435
1551087.00000,-4.67605,-0.27704,-4.41513
1551091.00000,-4.73030,-0.08505,-4.43144
1551095.00000,-4.77971,0.10814,-4.44326
1551099.00000,-4.82422,0.29729,-4.45058
1551103.00000,-4.86380,0.49288,-4.45343
1551107.00000,-4.89839,0.68783,-4.45183
1551111.00000,-4.92797,0.87835,-4.44581
1551115.00000,-4.95250,1.06107,-4.43541
1551119.00000,-4.97197,1.25078,-4.42068
1551123.00000,-4.98634,1.43686,-4.40168
1551127.00000,-4.99560,1.61777,-4.37848
1551131.00000,-4.99975,1.80507,-4.35113
1551135.00000,-4.99878,1.98702,-4.31970
1551139.00000,-4.99270,2.16218,-4.28425
1551143.00000,-4.98150,2.34133,-4.24483
1551147.00000,-4.96520,2.52089,-4.20146
1551151.00000,-4.94381,2.70035,-4.15419
1551155.00000,-4.91737,2.87645,-4.10306
1551159.00000,-4.88589,3.04737,-4.04812
1551163.00000,-4.84940,3.22098,-3.98940
1551167.00000,-4.80796,3.30954,-3.92691
1551171.00000,-4.76158,3.38719,-3.86068
1551175.00000,-4.71034,3.46669,-3.79076
1551179.00000,-4.65427,3.54073,-3.71718
1551183.00000,-4.59343,3.60312,-3.63996
1551187.00000,-4.52789,3.75023,-3.55912
1551191.00000,-4.45772,3.90024,-3.47475
1551195.00000,-4.38298,4.04790,-3.38691
1551199.00000,-4.30375,4.19117,-3.29563
1551203.00000,-4.22012,4.33060,-3.20098
1551207.00000,-4.13216,4.47031,-3.10305
1551211.00000,-4.03998,4.60588,-3.00195
1551215.00000,-3.94365,4.74207,-2.89777
1551219.00000,-3.84329,4.87258,-2.79060
1551223.00000,-3.73900,5.00118,-2.68060
1551227.00000,-3.63087,5.12563,-2.56788
1551231.00000,-3.51903,5.24016,-2.45258
1551235.00000,-3.40359,5.35824,-2.33482
1551239.00000,-3.28466,5.47624,-2.21476
1551243.00000,-3.16236,5.58544,-2.09252
1551247.00000,-3.03683,5.69090,-1.96824
1551251.00000,-2.90819,5.79629,-1.84205
1551255.00000,-2.77657,5.89331,-1.71410
1551259.00000,-2.64211,5.98511,-1.58449
1551263.00000,-2.50495,6.07935,-1.45334
1551267.00000,-2.36521,6.07853,-1.32072
1551271.00000,-2.22306,6.07159,-1.18674
1551275.00000,-2.07863,6.06632,-1.05148
1551279.00000,-1.93207,6.04397,-0.91500
1551283.00000,-1.78354,6.02194,-0.77740
1551287.00000,-1.63318,5.97413,-0.63875
1551291.00000,-1.48114,5.92180,-0.49914
1551295.00000,-1.32759,5.86346,-0.35864
1551299.00000,-1.17268,5.80520,-0.21735
1551303.00000,-1.01657,5.73811,-0.07537
1551307.00000,-0.85942,5.66969,0.06722
1551311.00000,-0.70139,5.59746,0.21027
1551315.00000,-0.54264,5.51870,0.35366
1551319.00000,-0.38333,5.43675,0.49725
1551323.00000,-0.22363,5.35119,0.64087
1551327.00000,-0.06370,5.25974,0.78437
1551331.00000,0.09629,5.16557,0.92756
1551335.00000,0.25618,5.06554,1.07026
1551339.00000,0.41581,4.96299,1.21229
1551343.00000,0.57502,4.85605,1.35343
1551347.00000,0.73364,4.74619,1.49350
1551351.00000,0.89150,4.63229,1.63226
1551355.00000,1.04845,4.51085,1.76952
1551359.00000,1.20433,4.39470,1.90505
1551363.00000,1.35898,4.26861,2.03866
1551367.00000,1.51223,4.16138,2.17012
1551371.00000,1.66394,4.04600,2.29926
1551375.00000,1.81394,3.92695,2.42588
1551379.00000,1.96209,3.80913,2.54979
1551383.00000,2.10823,3.68707,2.67084
1551387.00000,2.25220,3.52889,2.78885
1551391.00000,2.39387,3.37235,2.90368
1551395.00000,2.53310,3.21339,3.01518
1551399.00000,2.66972,3.04819,3.12321
1551403.00000,2.80362,2.88092,3.22764
1551407.00000,2.93464,2.71318,3.32834
1551411.00000,3.06266,2.54860,3.42523
1551415.00000,3.18754,2.37986,3.51818
1551419.00000,3.30916,2.21542,3.60712
1551423.00000,3.42739,2.04589,3.69195
1551427.00000,3.54211,1.87680,3.77261
1551431.00000,3.65320,1.70945,3.84901
1551435.00000,3.76055,1.54285,3.92107
1551439.00000,3.86406,1.37589,3.98875
1551443.00000,3.96360,1.21198,4.05197
1551447.00000,4.05909,1.04896,4.11065
1551451.00000,4.15042,0.88843,4.16475
1551455.00000,4.23750,0.73117,4.21421
1551459.00000,4.32025,0.57380,4.25900
1551463.00000,4.39857,0.41958,4.29907
1551467.00000,4.47238,0.29821,4.33437
1551471.00000,4.54162,0.18050,4.36486
1551475.00000,4.60620,0.06669,4.39054
1551479.00000,4.66607,-0.04298,4.41139
1551483.00000,4.72117,-0.14483,4.42739
1551487.00000,4.77143,-0.32692,4.43854
1551491.00000,4.81680,-0.51243,4.44487
1551495.00000,4.85724,-0.69615,4.44639
1551499.00000,4.89271,-0.88789,4.44312
1551503.00000,4.92316,-1.07513,4.43510
1551507.00000,4.94858,-1.25809,4.42237
1551511.00000,4.96893,-1.44953,4.40499
1551515.00000,4.98419,-1.63842,4.38301
1551519.00000,4.99435,-1.82827,4.35652
1551523.00000,4.99940,-2.01523,4.32559
1551527.00000,4.99932,-2.20650,4.29030
1551531.00000,4.99413,-2.39963,4.25072
1551535.00000,4.98382,-2.59538,4.20695
1551539.00000,4.96841,-2.78962,4.15908
1551543.00000,4.94792,-2.97999,4.10718
1551547.00000,4.92235,-3.17192,4.05133
1551551.00000,4.89175,-3.36770,3.99162
1551555.00000,4.85614,-3.56308,3.92812
1551559.00000,4.81556,-3.75585,3.86090
1551563.00000,4.77004,-3.95133,3.79001
1551567.00000,4.71964,-4.06246,3.71552
1551571.00000,4.66441,-4.16911,3.63746
1551575.00000,4.60440,-4.27205,3.55588
1551579.00000,4.53968,-4.36763,3.47082
1551583.00000,4.47031,-4.46536,3.38233
1551587.00000,4.39637,-4.57463,3.29043
1551591.00000,4.31792,-4.67187,3.19516
1551595.00000,4.23505,-4.76727,3.09656
1551599.00000,4.14784,-4.85745,2.99467
1551603.00000,4.05639,-4.94805,2.88955
1551607.00000,3.96078,-5.02807,2.78125
1551611.00000,3.86112,-5.10673,2.66985
1551615.00000,3.75750,-5.17994,2.55545
1551619.00000,3.65004,-5.24185,2.43813
1551623.00000,3.53884,-5.31430,2.31799
1551627.00000,3.42402,-5.37650,2.19516
1551631.00000,3.30569,-5.43700,2.06977
1551635.00000,3.18397,-5.48911,1.94194
1551639.00000,3.05900,-5.54369,1.81182
1551643.00000,2.93089,-5.59407,1.67958
1551647.00000,2.79978,-5.63990,1.54537
1551651.00000,2.66581,-5.67740,1.40935
1551655.00000,2.52911,-5.71441,1.27170
1551659.00000,2.38981,-5.73704,1.13260
1551663.00000,2.24807,-5.75827,0.99223
1551667.00000,2.10403,-5.75864,0.85075
1551671.00000,1.95783,-5.75634,0.70834
1551675.00000,1.80963,-5.74752,0.56516
1551679.00000,1.65958,-5.73174,0.42136
1551683.00000,1.50783,-5.70534,0.27710
1551687.00000,1.35453,-5.68120,0.13254
1551691.00000,1.19984,-5.64720,-0.01217
1551695.00000,1.04393,-5.60333,-0.15689
1551699.00000,0.88695,-5.56224,-0.30146
1551703.00000,0.72906,-5.50697,-0.44574
1551707.00000,0.57042,-5.44872,-0.58960
1551711.00000,0.41120,-5.38222,-0.73288
1551715.00000,0.25156,-5.31603,-0.87544
1551719.00000,0.09166,-5.23739,-1.01716
1551723.00000,-0.06833,-5.15478,-1.15788
1551727.00000,-0.22825,-5.06390,-1.29747
1551731.00000,-0.38794,-4.97403,-1.43577
1551735.00000,-0.54723,-4.87632,-1.57265
1551739.00000,-0.70596,-4.78098,-1.70795
1551743.00000,-0.86397,-4.67467,-1.84153
1551747.00000,-1.02110,-4.57269,-1.97323
1551751.00000,-1.17717,-4.46176,-2.10292
1551755.00000,-1.33205,-4.34665,-2.23044
1551759.00000,-1.48556,-4.23366,-2.35566
1551763.00000,-1.63755,-4.11701,-2.47842
1551767.00000,-1.78786,-3.99700,-2.59860
1551771.00000,-1.93634,-3.87439,-2.71606
1551775.00000,-2.08284,-3.75031,-2.83066
1551779.00000,-2.22720,-3.62323,-2.94229
1551783.00000,-2.36929,-3.49375,-3.05083
1551787.00000,-2.50895,-3.35542,-3.15615
1551791.00000,-2.64604,-3.21174,-3.25816
1551795.00000,-2.78042,-3.06636,-3.35674
1551799.00000,-2.91195,-2.92614,-3.45180
1551803.00000,-3.04050,-2.78124,-3.54324
1551807.00000,-3.16594,-2.63848,-3.63096
1551811.00000,-3.28814,-2.49499,-3.71488
1551815.00000,-3.40697,-2.35010,-3.79492
1551819.00000,-3.52231,-2.20455,-3.87101
1551823.00000,-3.63405,-2.06279,-3.94307
1551827.00000,-3.74207,-1.91810,-4.01104
1551831.00000,-3.84625,-1.78062,-4.07486
1551835.00000,-3.94649,-1.64400,-4.13446
1551839.00000,-4.04270,-1.50772,-4.18979
1551843.00000,-4.13476,-1.37596,-4.24080
1551847.00000,-4.22259,-1.23910,-4.28746
1551851.00000,-4.30610,-1.11065,-4.32973
1551855.00000,-4.38520,-0.98621,-4.36759
1551859.00000,-4.45981,-0.86310,-4.40103
1551863.00000,-4.52985,-0.74301,-4.43002
1551867.00000,-4.59526,-0.63534,-4.45456
1551871.00000,-4.65595,-0.53195,-4.47465
1551875.00000,-4.71189,-0.43634,-4.49029
1551879.00000,-4.76299,-0.33887,-4.50150
1551883.00000,-4.80922,-0.25014,-4.50829
1551887.00000,-4.85053,-0.06094,-4.51071
1551891.00000,-4.88687,0.13089,-4.50878
1551895.00000,-4.91820,0.32348,-4.50256
1551899.00000,-4.94450,0.50681,-4.49210
1551903.00000,-4.96574,0.69961,-4.47744
1551907.00000,-4.98189,0.89411,-4.45866
1551911.00000,-4.99294,1.08765,-4.43583
1551915.00000,-4.99888,1.27240,-4.40903
1551919.00000,-4.99970,1.46153,-4.37834
1551923.00000,-4.99541,1.64968,-4.34386
1551927.00000,-4.98599,1.83233,-4.30567
1551931.00000,-4.97147,2.02580,-4.26385
1551935.00000,-4.95187,2.21451,-4.21848
1551939.00000,-4.92719,2.39378,-4.16962
1551943.00000,-4.89746,2.58058,-4.11733
1551947.00000,-4.86272,2.76733,-4.06165
1551951.00000,-4.82301,2.94959,-4.00265
1551955.00000,-4.77835,3.13581,-3.94036
1551959.00000,-4.72880,3.31632,-3.87484
1551963.00000,-4.67441,3.49729,-3.80610
1551967.00000,-4.61523,3.57171,-3.73417
1551971.00000,-4.55133,3.63557,-3.65907
1551975.00000,-4.48277,3.69860,-3.58082
1551979.00000,-4.40962,3.76440,-3.49942
1551983.00000,-4.33195,3.81815,-3.41489
1551987.00000,-4.24985,3.95357,-3.32725
1551991.00000,-4.16339,4.08953,-3.23653
1551995.00000,-4.07267,4.22547,-3.14274
1551999.00000,-3.97779,4.35667,-3.04592
1552003.00000,-3.87883,4.48344,-2.94612
1552007.00000,-3.77589,4.60787,-2.84339
1552011.00000,-3.66909,4.72537,-2.73779
1552015.00000,-3.55854,4.84516,-2.62941
1552019.00000,-3.44434,4.95967,-2.51835
1552023.00000,-3.32662,5.06997,-2.40473
1552027.00000,-3.20548,5.17416,-2.28867
1552031.00000,-3.08107,5.27311,-2.17029
1552035.00000,-2.95350,5.36955,-2.04974
1552039.00000,-2.82291,5.46555,-1.92715
1552043.00000,-2.68943,5.55876,-1.80266
1552047.00000,-2.55319,5.64804,-1.67640
1552051.00000,-2.41434,5.73214,-1.54852
1552055.00000,-2.27302,5.81059,-1.41915
1552059.00000,-2.12936,5.88122,-1.28841
1552063.00000,-1.98353,5.95053,-1.15643
1552067.00000,-1.83567,5.92653,-1.02331
1552071.00000,-1.68593,5.89725,-0.88914
1552075.00000,-1.53446,5.86641,-0.75402
1552079.00000,-1.38143,5.82060,-0.61802
1552083.00000,-1.22697,5.77458,-0.48124
1552087.00000,-1.07126,5.71079,-0.34376
1552091.00000,-0.91446,5.64006,-0.20568
1552095.00000,-0.75671,5.56220,-0.06709
1552099.00000,-0.59820,5.48691,0.07191
1552103.00000,-0.43907,5.40251,0.21123
1552107.00000,-0.27949,5.31772,0.35076
1552111.00000,-0.11962,5.22863,0.49038
1552115.00000,0.04037,5.13639,0.62995
1552119.00000,0.20031,5.03902,0.76934
1552123.00000,0.36006,4.94006,0.90839
1552127.00000,0.51943,4.83511,1.04692
1552131.00000,0.67827,4.73072,1.18477
1552135.00000,0.83642,4.61885,1.32174
1552139.00000,0.99371,4.50846,1.45766
1552143.00000,1.14998,4.39468,1.59232
1552147.00000,1.30507,4.27842,1.72550
1552151.00000,1.45883,4.15603,1.85700
1552155.00000,1.61110,4.03109,1.98661
1552159.00000,1.76171,3.91276,2.11411
1552163.00000,1.91053,3.78649,2.23929
1552167.00000,2.05738,3.67215,2.36195
1552171.00000,2.20213,3.55366,2.48190
1552175.00000,2.34463,3.43302,2.59898
1552179.00000,2.48472,3.31136,2.71300
1552183.00000,2.62227,3.18518,2.82381
1552187.00000,2.75713,3.01248,2.93127
1552191.00000,2.88917,2.84285,3.03525
1552195.00000,3.01826,2.66760,3.13561
1552199.00000,3.14425,2.48922,3.23226
1552203.00000,3.26702,2.30376,3.32507
1552207.00000,3.38645,2.11930,3.41394
1552211.00000,3.50241,1.93679,3.49879
1552215.00000,3.61479,1.75214,3.57954
1552219.00000,3.72346,1.56895,3.65613
1552223.00000,3.82832,1.38014,3.72847
1552227.00000,3.92926,1.19069,3.79651
1552231.00000,4.02618,1.00371,3.86020
1552235.00000,4.11898,0.81528,3.91950
1552239.00000,4.20755,0.62547,3.97433
1552243.00000,4.29182,0.43649,4.02464
1552247.00000,4.37170,0.24724,4.07041
1552251.00000,4.44710,0.06100,4.11158
1552255.00000,4.51794,-0.12374,4.14810
1552259.00000,4.58416,-0.30719,4.17994
1552263.00000,4.64569,-0.48842,4.20705
1552267.00000,4.70246,-0.62499,4.22943
1552271.00000,4.75441,-0.75847,4.24702
1552275.00000,4.80150,-0.88886,4.25982
1552279.00000,4.84367,-1.01370,4.26779
1552283.00000,4.88088,-1.12941,4.27092
1552287.00000,4.91309,-1.29463,4.26918
1552291.00000,4.94027,-1.46380,4.26256
1552295.00000,4.96239,-1.63162,4.25108
1552299.00000,4.97944,-1.80555,4.23474
1552303.00000,4.99138,-1.97531,4.21356
1552307.00000,4.99821,-2.14318,4.18756
1552311.00000,4.99993,-2.31395,4.15680
1552315.00000,4.99653,-2.47975,4.12132
1552319.00000,4.98801,-2.64714,4.08117
1552323.00000,4.97438,-2.81094,4.03644
1552327.00000,4.95566,-2.97496,3.98719
1552331.00000,4.93186,-3.13828,3.93353
1552335.00000,4.90302,-3.30181,3.87554
1552339.00000,4.86915,-3.46561,3.81333
1552343.00000,4.83030,-3.62391,3.74698
1552347.00000,4.78651,-3.78780,3.67660
1552351.00000,4.73781,-3.95021,3.60230
1552355.00000,4.68426,-4.10874,3.52417
1552359.00000,4.62592,-4.26802,3.44233
1552363.00000,4.56284,-4.42930,3.35686
1552367.00000,4.49508,-4.53639,3.26786
1552371.00000,4.42273,-4.63602,3.17542
1552375.00000,4.34584,-4.73118,3.07964
1552379.00000,4.26451,-4.82009,2.98062
1552383.00000,4.17881,-4.90549,2.87844
1552387.00000,4.08883,-5.00571,2.77319
1552391.00000,3.99467,-5.09577,2.66498
1552395.00000,3.89641,-5.18991,2.55390
1552399.00000,3.79416,-5.27259,2.44005
1552403.00000,3.68803,-5.35581,2.32351
1552407.00000,3.57813,-5.43038,2.20437
1552411.00000,3.46456,-5.50430,2.08275
1552415.00000,3.34744,-5.57484,1.95876
1552419.00000,3.22689,-5.63425,1.83249
1552423.00000,3.10305,-5.69906,1.70407
1552427.00000,2.97602,-5.74734,1.57362
1552431.00000,2.84595,-5.79775,1.44127
1552435.00000,2.71296,-5.84126,1.30716
1552439.00000,2.57719,-5.88132,1.17142
1552443.00000,2.43879,-5.92209,1.03418
1552447.00000,2.29789,-5.95395,0.89560
1552451.00000,2.15463,-5.97979,0.75583
1552455.00000,2.00917,-6.00007,0.61503
1552459.00000,1.86165,-6.00876,0.47336
1552463.00000,1.71223,-6.01638,0.33095
1552467.00000,1.56105,-5.99301,0.18798
1552471.00000,1.40828,-5.96748,0.04458
1552475.00000,1.25406,-5.93155,-0.09910
1552479.00000,1.09856,-5.89483,-0.24291
1552483.00000,0.94193,-5.84353,-0.38673
1552487.00000,0.78434,-5.78402,-0.53040
1552491.00000,0.62595,-5.71387,-0.67380
1552495.00000,0.46691,-5.63606,-0.81680
1552499.00000,0.30740,-5.55707,-0.95926
1552503.00000,0.14757,-5.46690,-1.10105
1552507.00000,-0.01240,-5.37538,-1.24203
1552511.00000,-0.17237,-5.27830,-1.38206
1552515.00000,-0.33216,-5.17987,-1.52100
1552519.00000,-0.49161,-5.07250,-1.65871
1552523.00000,-0.65055,-4.95599,-1.79505
1552527.00000,-0.80883,-4.83486,-1.92986
1552531.00000,-0.96629,-4.71371,-2.06299
1552535.00000,-1.12275,-4.59053,-2.19430
1552539.00000,-1.27806,-4.46743,-2.32363
1552543.00000,-1.43206,-4.33376,-2.45082
1552547.00000,-1.58460,-4.20901,-2.57572
1552551.00000,-1.73552,-4.07693,-2.69816
1552555.00000,-1.88466,-3.94361,-2.81800
1552559.00000,-2.03186,-3.80923,-2.93508
1552563.00000,-2.17699,-3.67464,-3.04926
1552567.00000,-2.31989,-3.54722,-3.16038
1552571.00000,-2.46041,-3.42014,-3.26830
1552575.00000,-2.59842,-3.28986,-3.37290
1552579.00000,-2.73376,-3.15854,-3.47403
1552583.00000,-2.86631,-3.02692,-3.57158
1552587.00000,-2.99592,-2.86246,-3.66543
1552591.00000,-3.12246,-2.69130,-3.75547
1552595.00000,-3.24580,-2.52051,-3.84162
1552599.00000,-3.36583,-2.35187,-3.92375
1552603.00000,-3.48240,-2.17949,-4.00180
1552607.00000,-3.59541,-2.01004,-4.07566
1552611.00000,-3.70474,-1.83808,-4.14527
1552615.00000,-3.81027,-1.66424,-4.21056
1552619.00000,-3.91191,-1.48995,-4.27150
1552623.00000,-4.00954,-1.32140,-4.32802
1552627.00000,-4.10306,-1.15007,-4.38010
1552631.00000,-4.19238,-0.98725,-4.42770
1552635.00000,-4.27741,-0.82333,-4.47077
1552639.00000,-4.35806,-0.65974,-4.50929
1552643.00000,-4.43425,-0.50206,-4.54323
1552647.00000,-4.50589,-0.33817,-4.57255
1552651.00000,-4.57293,-0.18188,-4.59722
1552655.00000,-4.63528,-0.02952,-4.61725
1552659.00000,-4.69288,0.12093,-4.63262
1552663.00000,-4.74568,0.26829,-4.64332
1552667.00000,-4.79362,0.37939,-4.64933
1552671.00000,-4.83665,0.48637,-4.65067
1552675.00000,-4.87473,0.58650,-4.64734
1552679.00000,-4.90782,0.68262,-4.63936
1552683.00000,-4.93588,0.77091,-4.62674
1552687.00000,-4.95889,0.91865,-4.60949
1552691.00000,-4.97683,1.06484,-4.58768
1552695.00000,-4.98966,1.20999,-4.56136
1552699.00000,-4.99739,1.34577,-4.53056
1552703.00000,-5.00000,1.49221,-4.49534
1552707.00000,-4.99749,1.63941,-4.45578
1552711.00000,-4.98986,1.78811,-4.41196
1552715.00000,-4.97713,1.92799,-4.36396
1552719.00000,-4.95930,2.06954,-4.31188
1552723.00000,-4.93639,2.21142,-4.25585
1552727.00000,-4.90842,2.34432,-4.19597
1552731.00000,-4.87543,2.48821,-4.13237
1552735.00000,-4.83745,2.63056,-4.06517
1552739.00000,-4.79452,2.76704,-3.99449
1552743.00000,-4.74667,2.90773,-3.92044
1552747.00000,-4.69397,3.04854,-3.84314
1552751.00000,-4.63646,3.18263,-3.76271
1552755.00000,-4.57420,3.32500,-3.67925
1552759.00000,-4.50726,3.46596,-3.59290
1552763.00000,-4.43570,3.60213,-3.50376
1552767.00000,-4.35960,3.67150,-3.41191
1552771.00000,-4.27904,3.73537,-3.31746
1552775.00000,-4.19410,3.79985,-3.22047
1552779.00000,-4.10486,3.86954,-3.12102
1552783.00000,-4.01142,3.92378,-3.01917
1552787.00000,-3.91387,4.05453,-2.91500
1552791.00000,-3.81232,4.18355,-2.80857
1552795.00000,-3.70686,4.31419,-2.69997
1552799.00000,-3.59760,4.43743,-2.58930
1552803.00000,-3.48467,4.55606,-2.47662
1552807.00000,-3.36816,4.67301,-2.36202
1552811.00000,-3.24820,4.78105,-2.24560
1552815.00000,-3.12492,4.88870,-2.12746
1552819.00000,-2.99844,4.98772,-2.00769
1552823.00000,-2.86889,5.08479,-1.88641
1552827.00000,-2.73640,5.17326,-1.76373
1552831.00000,-2.60111,5.25842,-1.63977
1552835.00000,-2.46316,5.33526,-1.51463
1552839.00000,-2.32269,5.40888,-1.38841
1552843.00000,-2.17983,5.48556,-1.26121
1552847.00000,-2.03475,5.55760,-1.13312
1552851.00000,-1.88758,5.62079,-1.00423
1552855.00000,-1.73848,5.67716,-0.87463
1552859.00000,-1.58759,5.72298,-0.74443
1552863.00000,-1.43509,5.76674,-0.61368
1552867.00000,-1.28111,5.72386,-0.48247
1552871.00000,-1.12582,5.67623,-0.35086
1552875.00000,-0.96938,5.62374,-0.21892
1552879.00000,-0.81195,5.56094,-0.08672
1552883.00000,-0.65368,5.49645,0.04569
1552887.00000,-0.49475,5.41508,0.17824
1552891.00000,-0.33531,5.32779,0.31085
1552895.00000,-0.17552,5.22911,0.44344
1552899.00000,-0.01556,5.13447,0.57592
1552903.00000,0.14442,5.03164,0.70820
1552907.00000,0.30425,4.92831,0.84020
1552911.00000,0.46377,4.82401,0.97178
1552915.00000,0.62282,4.71724,1.10285
1552919.00000,0.78123,4.60474,1.23327
1552923.00000,0.93883,4.48916,1.36288
1552927.00000,1.09548,4.37290,1.49155
1552931.00000,1.25101,4.25623,1.61909
1552935.00000,1.40525,4.13314,1.74533
1552939.00000,1.55806,4.01169,1.87007
1552943.00000,1.70927,3.89068,1.99313
1552947.00000,1.85873,3.76622,2.11430
1552951.00000,2.00628,3.63453,2.23338
1552955.00000,2.15178,3.50690,2.35016
1552959.00000,2.29508,3.38062,2.46446
1552963.00000,2.43603,3.24806,2.57609
1552967.00000,2.57449,3.13000,2.68486
1552971.00000,2.71031,3.01033,2.79061
1552975.00000,2.84335,2.89044,2.89318
1552979.00000,2.97348,2.76784,2.99242
1552983.00000,3.10057,2.64140,3.08820
1552987.00000,3.22448,2.47104,3.18040
1552991.00000,3.34510,2.30165,3.26889
1552995.00000,3.46228,2.12696,3.35359
1552999.00000,3.57592,1.95019,3.43439
1553003.00000,3.68590,1.76669,3.51121
1553007.00000,3.79211,1.58172,3.58397
1553011.00000,3.89443,1.39898,3.65262
1553015.00000,3.99277,1.21501,3.71708
