# egm tm, desired joint, input joint, received joint
743789.00000,-0.22974,-0.98255,-0.25661
743793.00000,-0.24297,-0.96838,-0.26869
743797.00000,-0.25622,-1.00891,-0.28076
743801.00000,-0.26947,-0.97747,-0.29282
743805.00000,-0.28272,-1.03444,-0.30488
743809.00000,-0.29598,-0.99716,-0.31693
743813.00000,-0.30925,-1.01240,-0.32897
743817.00000,-0.32253,-1.04188,-0.34101
743821.00000,-0.33581,-1.06294,-0.35305
743825.00000,-0.34909,-1.03228,-0.36510
743829.00000,-0.36238,-1.03550,-0.37717
743833.00000,-0.37568,-1.06261,-0.38925
743837.00000,-0.38898,-1.04571,-0.40136
743841.00000,-0.40228,-1.03087,-0.41352
743845.00000,-0.41559,-1.08843,-0.42572
743849.00000,-0.42890,-1.06763,-0.43798
743853.00000,-0.44221,-1.07950,-0.45031
743857.00000,-0.45553,-1.07477,-0.46271
743861.00000,-0.46885,-1.05952,-0.47519
743865.00000,-0.48217,-1.07641,-0.48774
743869.00000,-0.49550,-1.09432,-0.50037
743873.00000,-0.50882,-1.06851,-0.51307
743877.00000,-0.52215,-1.13511,-0.52583
743881.00000,-0.53548,-1.10561,-0.53864
743885.00000,-0.54881,-1.09919,-0.55149
743889.00000,-0.56214,-1.30550,-0.56436
743893.00000,-0.57548,-1.29607,-0.57723
743897.00000,-0.58881,-1.33027,-0.59010
743901.00000,-0.60214,-1.32331,-0.60294
743905.00000,-0.61547,-1.39678,-0.61574
743909.00000,-0.62880,-1.36868,-0.62849
743913.00000,-0.64213,-1.36163,-0.64119
743917.00000,-0.65545,-1.37409,-0.65382
743921.00000,-0.66878,-1.40234,-0.66638
743925.00000,-0.68210,-1.40842,-0.67886
743929.00000,-0.69542,-1.39451,-0.69127
743933.00000,-0.70874,-1.42074,-0.70362
743937.00000,-0.72206,-1.42374,-0.71593
743941.00000,-0.73537,-1.40924,-0.72821
743945.00000,-0.74868,-1.45812,-0.74047
743949.00000,-0.76198,-1.44097,-0.75276
743953.00000,-0.77528,-1.44402,-0.76509
743957.00000,-0.78857,-1.46535,-0.77746
743961.00000,-0.80186,-1.45222,-0.78989
743965.00000,-0.81515,-1.47912,-0.80240
743969.00000,-0.82843,-1.49357,-0.81500
743973.00000,-0.84170,-1.47206,-0.82770
743977.00000,-0.85497,-1.55041,-0.84051
743981.00000,-0.86823,-1.51369,-0.85343
743985.00000,-0.88148,-1.53007,-0.86647
743989.00000,-0.89472,-1.60709,-0.87959
743993.00000,-0.90796,-1.60232,-0.89280
743997.00000,-0.92119,-1.63802,-0.90606
744001.00000,-0.93441,-1.64037,-0.91938
744005.00000,-0.94763,-1.71376,-0.93272
744009.00000,-0.96083,-1.68617,-0.94609
744013.00000,-0.97403,-1.67471,-0.95948
744017.00000,-0.98721,-1.67948,-0.97287
744021.00000,-1.00039,-1.71600,-0.98627
744025.00000,-1.01355,-1.71993,-0.99966
744029.00000,-1.02671,-1.71567,-1.01304
744033.00000,-1.03985,-1.74909,-1.02643
744037.00000,-1.05298,-1.74945,-1.03981
744041.00000,-1.06610,-1.74299,-1.05320
744045.00000,-1.07921,-1.77407,-1.06661
744049.00000,-1.09231,-1.75937,-1.08005
744053.00000,-1.10539,-1.77928,-1.09351
744057.00000,-1.11846,-1.79768,-1.10701
744061.00000,-1.13152,-1.78117,-1.12054
744065.00000,-1.14456,-1.82023,-1.13410
744069.00000,-1.15759,-1.82764,-1.14771
744073.00000,-1.17060,-1.81962,-1.16134
744077.00000,-1.18360,-1.87174,-1.17500
744081.00000,-1.19658,-1.84721,-1.18870
744085.00000,-1.20955,-1.87933,-1.20242
744089.00000,-1.22251,-1.85881,-1.21615
744093.00000,-1.23544,-1.87457,-1.22989
744097.00000,-1.24836,-1.90433,-1.24362
744101.00000,-1.26126,-1.91986,-1.25735
744105.00000,-1.27415,-1.96527,-1.27105
744109.00000,-1.28702,-1.94708,-1.28472
744113.00000,-1.29987,-1.92622,-1.29836
744117.00000,-1.31270,-1.94198,-1.31198
744121.00000,-1.32551,-1.97190,-1.32557
744125.00000,-1.33830,-1.98641,-1.33912
744129.00000,-1.35108,-1.97212,-1.35264
744133.00000,-1.36383,-2.02157,-1.36612
744137.00000,-1.37656,-2.00828,-1.37955
744141.00000,-1.38928,-2.00995,-1.39295
744145.00000,-1.40197,-2.03394,-1.40630
744149.00000,-1.41464,-2.01613,-1.41960
744153.00000,-1.42729,-2.04544,-1.43287
744157.00000,-1.43991,-2.07130,-1.44609
744161.00000,-1.45252,-2.04569,-1.45927
744165.00000,-1.46510,-2.07695,-1.47240
744169.00000,-1.47766,-2.07922,-1.48547
744173.00000,-1.49019,-2.08843,-1.49848
744177.00000,-1.50270,-2.11746,-1.51144
744181.00000,-1.51519,-2.09740,-1.52434
744185.00000,-1.52765,-2.13632,-1.53719
744189.00000,-1.54008,-2.13389,-1.54997
744193.00000,-1.55250,-2.15911,-1.56268
744197.00000,-1.56488,-2.18506,-1.57533
744201.00000,-1.57724,-2.19921,-1.58791
744205.00000,-1.58957,-2.23672,-1.60042
744209.00000,-1.60187,-2.22455,-1.61285
744213.00000,-1.61415,-2.19170,-1.62522
744217.00000,-1.62640,-2.21166,-1.63753
744221.00000,-1.63862,-2.23942,-1.64977
744225.00000,-1.65081,-2.26232,-1.66194
744229.00000,-1.66298,-2.24094,-1.67405
744233.00000,-1.67511,-2.29532,-1.68610
744237.00000,-1.68722,-2.27656,-1.69809
744241.00000,-1.69929,-2.27410,-1.71003
744245.00000,-1.71134,-2.30236,-1.72194
744249.00000,-1.72335,-2.27880,-1.73380
744253.00000,-1.73533,-2.31485,-1.74564
744257.00000,-1.74728,-2.34198,-1.75744
744261.00000,-1.75920,-2.30951,-1.76921
744265.00000,-1.77109,-2.34276,-1.78096
744269.00000,-1.78294,-2.33845,-1.79267
744273.00000,-1.79476,-2.34834,-1.80437
744277.00000,-1.80655,-2.37081,-1.81604
744281.00000,-1.81830,-2.35970,-1.82770
744285.00000,-1.83002,-2.38900,-1.83934
744289.00000,-1.84170,-2.37353,-1.85095
744293.00000,-1.85335,-2.39964,-1.86253
744297.00000,-1.86496,-2.42249,-1.87407
744301.00000,-1.87654,-2.42844,-1.88559
744305.00000,-1.88808,-2.47207,-1.89706
744309.00000,-1.89958,-2.46099,-1.90849
744313.00000,-1.91104,-2.41639,-1.91987
744317.00000,-1.92247,-2.43515,-1.93121
744321.00000,-1.93386,-2.46360,-1.94250
744325.00000,-1.94522,-2.49183,-1.95374
744329.00000,-1.95653,-2.46521,-1.96493
744333.00000,-1.96780,-2.51937,-1.97606
744337.00000,-1.97904,-2.49454,-1.98714
744341.00000,-1.99024,-2.48502,-1.99817
744345.00000,-2.00139,-2.52020,-2.00915
744349.00000,-2.01250,-2.49258,-2.02008
744353.00000,-2.02358,-2.53392,-2.03096
744357.00000,-2.03461,-2.55672,-2.04179
744361.00000,-2.04560,-2.52145,-2.05256
744365.00000,-2.05655,-2.55860,-2.06329
744369.00000,-2.06745,-2.54662,-2.07395
744373.00000,-2.07831,-2.55214,-2.08457
744377.00000,-2.08913,-2.57334,-2.09513
744381.00000,-2.09990,-2.57216,-2.10564
744385.00000,-2.11063,-2.58536,-2.11609
744389.00000,-2.12132,-2.56698,-2.12649
744393.00000,-2.13196,-2.59359,-2.13683
744397.00000,-2.14256,-2.60928,-2.14712
744401.00000,-2.15310,-2.60732,-2.15736
744405.00000,-2.16361,-2.65235,-2.16755
744409.00000,-2.17406,-2.64031,-2.17768
744413.00000,-2.18447,-2.58935,-2.18777
744417.00000,-2.19483,-2.60903,-2.19781
744421.00000,-2.20515,-2.63680,-2.20780
744425.00000,-2.21541,-2.65895,-2.21773
744429.00000,-2.22563,-2.63242,-2.22760
744433.00000,-2.23580,-2.68551,-2.23742
744437.00000,-2.24592,-2.65488,-2.24719
744441.00000,-2.25598,-2.63984,-2.25689
744445.00000,-2.26600,-2.67799,-2.26653
744449.00000,-2.27597,-2.64848,-2.27610
744453.00000,-2.28589,-2.69311,-2.28561
744457.00000,-2.29575,-2.70688,-2.29505
744461.00000,-2.30557,-2.66732,-2.30441
744465.00000,-2.31533,-2.70579,-2.31370
744469.00000,-2.32503,-2.68970,-2.32290
744473.00000,-2.33469,-2.69429,-2.33204
744477.00000,-2.34429,-2.71643,-2.34109
744481.00000,-2.35384,-2.71626,-2.35007
744485.00000,-2.36333,-2.71943,-2.35897
744489.00000,-2.37277,-2.75561,-2.36778
744493.00000,-2.38216,-2.78292,-2.37651
744497.00000,-2.39149,-2.78940,-2.38515
