# wall time,egm tm, egm seqno, input joint, received joint
1542077928245.00000,710861.00000,347.00000,1.33319,1.82329
1542077928245.00000,710865.00000,348.00000,1.32268,1.81488
1542077928265.00000,710869.00000,349.00000,1.31214,1.80644
1542077928265.00000,710873.00000,350.00000,1.30157,1.79795
1542077928265.00000,710877.00000,351.00000,1.29097,1.78942
1542077928287.00000,710881.00000,352.00000,1.28033,1.78084
1542077928287.00000,710885.00000,353.00000,1.26967,1.77223
1542077928307.00000,710889.00000,354.00000,1.25898,1.76357
1542077928307.00000,710893.00000,355.00000,1.24825,1.75487
1542077928307.00000,710897.00000,356.00000,1.23750,1.74613
1542077928327.00000,710901.00000,357.00000,1.22671,1.73735
1542077928327.00000,710905.00000,358.00000,1.21590,1.72853
1542077928347.00000,710909.00000,359.00000,1.20505,1.71966
1542077928347.00000,710913.00000,360.00000,1.19418,1.71076
1542077928357.00000,710917.00000,361.00000,1.18327,1.70181
1542077928367.00000,710921.00000,362.00000,1.17234,1.69283
1542077928377.00000,710925.00000,363.00000,1.16138,1.68380
1542077928390.00000,710929.00000,364.00000,1.15038,1.67473
1542077928392.00000,710933.00000,365.00000,1.13936,1.66563
1542077928396.00000,710937.00000,366.00000,1.12831,1.65648
1542077928410.00000,710941.00000,367.00000,1.11723,1.64729
1542077928412.00000,710945.00000,368.00000,1.10612,1.63806
1542077928431.00000,710949.00000,369.00000,1.09498,1.62879
1542077928434.00000,710953.00000,370.00000,1.08381,1.61948
1542077928436.00000,710957.00000,371.00000,1.07262,1.61013
1542077928450.00000,710961.00000,372.00000,1.06139,1.60073
1542077928453.00000,710965.00000,373.00000,1.05014,1.59130
1542077928465.00000,710969.00000,374.00000,1.03886,1.58183
1542077928465.00000,710973.00000,375.00000,1.02755,1.57231
1542077928465.00000,710977.00000,376.00000,1.01621,1.56276
1542077928485.00000,710981.00000,377.00000,1.00485,1.55316
1542077928485.00000,710985.00000,378.00000,0.99346,1.54352
1542077928505.00000,710989.00000,379.00000,0.98204,1.53384
1542077928505.00000,710993.00000,380.00000,0.97059,1.52411
1542077928505.00000,710997.00000,381.00000,0.95912,1.51435
1542077928521.00000,711001.00000,382.00000,0.94762,1.50455
1542077928522.00000,711005.00000,383.00000,0.93609,1.49470
1542077928534.00000,711009.00000,384.00000,0.92453,1.48481
1542077928535.00000,711013.00000,385.00000,0.91295,1.47489
1542077928535.00000,711017.00000,386.00000,0.90134,1.46492
1542077928548.00000,711021.00000,387.00000,0.88971,1.45492
1542077928548.00000,711025.00000,388.00000,0.87805,1.44487
1542077928570.00000,711029.00000,389.00000,0.86636,1.43479
1542077928570.00000,711033.00000,390.00000,0.85465,1.42467
1542077928570.00000,711037.00000,391.00000,0.84291,1.41451
1542077928590.00000,711041.00000,392.00000,0.83114,1.40432
1542077928590.00000,711045.00000,393.00000,0.81935,1.39409
1542077928610.00000,711049.00000,394.00000,0.80754,1.38382
1542077928610.00000,711053.00000,395.00000,0.79570,1.37352
1542077928610.00000,711057.00000,396.00000,0.78383,1.36318
1542077928630.00000,711061.00000,397.00000,0.77194,1.35281
1542077928630.00000,711065.00000,398.00000,0.76003,1.34241
1542077928650.00000,711069.00000,399.00000,0.74809,1.33198
1542077928650.00000,711073.00000,400.00000,0.73613,1.32151
1542077928650.00000,711077.00000,401.00000,0.72414,1.31102
1542077928670.00000,711081.00000,402.00000,0.71213,1.30049
1542077928670.00000,711085.00000,403.00000,0.70009,1.28993
1542077928690.00000,711089.00000,404.00000,0.68803,1.27934
1542077928690.00000,711093.00000,405.00000,0.67595,1.26871
1542077928690.00000,711097.00000,406.00000,0.66384,1.25805
1542077928710.00000,711101.00000,407.00000,0.65172,1.24736
1542077928710.00000,711105.00000,408.00000,0.63956,1.23663
1542077928730.00000,711109.00000,409.00000,0.62739,1.22588
1542077928730.00000,711113.00000,410.00000,0.61519,1.21509
1542077928730.00000,711117.00000,411.00000,0.60297,1.20427
1542077928750.00000,711121.00000,412.00000,0.59073,1.19341
1542077928750.00000,711125.00000,413.00000,0.57846,1.18253
1542077928770.00000,711129.00000,414.00000,0.56618,1.17161
1542077928770.00000,711133.00000,415.00000,0.55387,1.16067
1542077928770.00000,711137.00000,416.00000,0.54154,1.14969
1542077928790.00000,711141.00000,417.00000,0.52919,1.13869
1542077928792.00000,711145.00000,418.00000,0.51682,1.12765
1542077928805.00000,711149.00000,419.00000,0.50443,1.11659
1542077928809.00000,711153.00000,420.00000,0.49201,1.10551
1542077928810.00000,711157.00000,421.00000,0.47958,1.09439
1542077928823.00000,711161.00000,422.00000,0.46712,1.08325
1542077928827.00000,711165.00000,423.00000,0.45465,1.07208
1542077928840.00000,711169.00000,424.00000,0.44215,1.06089
1542077928842.00000,711173.00000,425.00000,0.42964,1.04966
1542077928845.00000,711177.00000,426.00000,0.41710,1.03842
1542077928860.00000,711181.00000,427.00000,0.40455,1.02714
1542077928862.00000,711185.00000,428.00000,0.39198,1.01585
1542077928877.00000,711189.00000,429.00000,0.37939,1.00452
1542077928879.00000,711193.00000,430.00000,0.36678,0.99318
1542077928881.00000,711197.00000,431.00000,0.35415,0.98180
1542077928895.00000,711201.00000,432.00000,0.34150,0.97040
1542077928898.00000,711205.00000,433.00000,0.32883,0.95897
1542077928915.00000,711209.00000,434.00000,0.31615,0.94751
1542077928917.00000,711213.00000,435.00000,0.30345,0.93602
1542077928919.00000,711217.00000,436.00000,0.29073,0.92451
1542077928931.00000,711221.00000,437.00000,0.27799,0.91296
1542077928931.00000,711225.00000,438.00000,0.26524,0.90139
1542077928951.00000,711229.00000,439.00000,0.25247,0.88978
1542077928951.00000,711233.00000,440.00000,0.23969,0.87815
1542077928951.00000,711237.00000,441.00000,0.22688,0.86649
1542077928971.00000,711241.00000,442.00000,0.21406,0.85480
1542077928971.00000,711245.00000,443.00000,0.20123,0.84308
1542077928991.00000,711249.00000,444.00000,0.18838,0.83133
1542077928991.00000,711253.00000,445.00000,0.17551,0.81956
1542077928991.00000,711257.00000,446.00000,0.16263,0.80776
1542077929011.00000,711261.00000,447.00000,0.14973,0.79594
1542077929011.00000,711265.00000,448.00000,0.13682,0.78409
1542077929031.00000,711269.00000,449.00000,0.12390,0.77222
1542077929031.00000,711273.00000,450.00000,0.11095,0.76032
1542077929031.00000,711277.00000,451.00000,0.09800,0.74839
1542077929051.00000,711281.00000,452.00000,0.08503,0.73644
1542077929061.00000,711285.00000,453.00000,0.07205,0.72446
1542077929081.00000,711289.00000,454.00000,0.05905,0.71246
1542077929081.00000,711293.00000,455.00000,0.04605,0.70043
1542077929081.00000,711297.00000,456.00000,0.03302,0.68838
1542077929101.00000,711301.00000,457.00000,0.01999,0.67631
1542077929101.00000,711305.00000,458.00000,0.00694,0.66421
1542077929121.00000,711309.00000,459.00000,-0.00612,0.65209
