# wall time,egm tm, egm seqno, input joint, received joint
1542081473167.00000,1467735.00000,313.00000,-2.65263,3.65730
1542081473167.00000,1467739.00000,314.00000,-2.78688,3.60663
1542081473187.00000,1467743.00000,315.00000,-2.91827,3.55228
1542081473187.00000,1467747.00000,316.00000,-3.04668,3.49431
1542081473187.00000,1467751.00000,317.00000,-3.17196,3.43278
1542081473207.00000,1467755.00000,318.00000,-3.29400,3.36776
1542081473207.00000,1467759.00000,319.00000,-3.41266,3.29932
1542081473228.00000,1467763.00000,320.00000,-3.52783,3.22753
1542081473230.00000,1467767.00000,321.00000,-3.63939,3.15245
1542081473230.00000,1467771.00000,322.00000,-3.74722,3.07416
1542081473246.00000,1467775.00000,323.00000,-3.85121,2.99272
1542081473246.00000,1467779.00000,324.00000,-3.95127,2.90822
1542081473266.00000,1467783.00000,325.00000,-4.04727,2.82073
1542081473266.00000,1467787.00000,326.00000,-4.13913,2.73035
1542081473266.00000,1467791.00000,327.00000,-4.22676,2.63717
1542081473286.00000,1467795.00000,328.00000,-4.31005,2.54129
1542081473286.00000,1467799.00000,329.00000,-4.38893,2.44280
1542081473306.00000,1467803.00000,330.00000,-4.46332,2.34181
1542081473306.00000,1467807.00000,331.00000,-4.53314,2.23841
1542081473306.00000,1467811.00000,332.00000,-4.59832,2.13272
1542081473326.00000,1467815.00000,333.00000,-4.65878,2.02484
1542081473326.00000,1467819.00000,334.00000,-4.71448,1.91488
1542081473346.00000,1467823.00000,335.00000,-4.76535,1.80296
1542081473346.00000,1467827.00000,336.00000,-4.81135,1.68919
1542081473356.00000,1467831.00000,337.00000,-4.85241,1.57370
1542081473366.00000,1467835.00000,338.00000,-4.88851,1.45659
1542081473366.00000,1467839.00000,339.00000,-4.91960,1.33800
1542081473386.00000,1467843.00000,340.00000,-4.94565,1.21805
1542081473386.00000,1467847.00000,341.00000,-4.96664,1.09685
1542081473386.00000,1467851.00000,342.00000,-4.98255,0.97453
1542081473406.00000,1467855.00000,343.00000,-4.99335,0.85122
1542081473406.00000,1467859.00000,344.00000,-4.99904,0.72704
1542081473426.00000,1467863.00000,345.00000,-4.99961,0.60211
1542081473426.00000,1467867.00000,346.00000,-4.99507,0.47656
1542081473426.00000,1467871.00000,347.00000,-4.98540,0.35051
1542081473446.00000,1467875.00000,348.00000,-4.97064,0.22410
1542081473446.00000,1467879.00000,349.00000,-4.95078,0.09745
1542081473466.00000,1467883.00000,350.00000,-4.92586,-0.02930
1542081473466.00000,1467887.00000,351.00000,-4.89589,-0.15604
1542081473466.00000,1467891.00000,352.00000,-4.86091,-0.28263
1542081473486.00000,1467895.00000,353.00000,-4.82095,-0.40894
1542081473486.00000,1467899.00000,354.00000,-4.77605,-0.53484
1542081473506.00000,1467903.00000,355.00000,-4.72627,-0.66021
1542081473506.00000,1467907.00000,356.00000,-4.67164,-0.78491
1542081473506.00000,1467911.00000,357.00000,-4.61224,-0.90881
1542081473526.00000,1467915.00000,358.00000,-4.54810,-1.03179
1542081473526.00000,1467919.00000,359.00000,-4.47932,-1.15371
1542081473546.00000,1467923.00000,360.00000,-4.40594,-1.27445
1542081473546.00000,1467927.00000,361.00000,-4.32806,-1.39389
1542081473546.00000,1467931.00000,362.00000,-4.24574,-1.51189
1542081473566.00000,1467935.00000,363.00000,-4.15908,-1.62834
1542081473566.00000,1467939.00000,364.00000,-4.06816,-1.74312
1542081473586.00000,1467943.00000,365.00000,-3.97307,-1.85611
1542081473586.00000,1467947.00000,366.00000,-3.87391,-1.96719
1542081473586.00000,1467951.00000,367.00000,-3.77079,-2.07624
1542081473606.00000,1467955.00000,368.00000,-3.66381,-2.18316
1542081473606.00000,1467959.00000,369.00000,-3.55307,-2.28785
1542081473626.00000,1467963.00000,370.00000,-3.43870,-2.39019
1542081473626.00000,1467967.00000,371.00000,-3.32080,-2.49009
1542081473626.00000,1467971.00000,372.00000,-3.19951,-2.58744
1542081473646.00000,1467975.00000,373.00000,-3.07494,-2.68215
1542081473646.00000,1467979.00000,374.00000,-2.94722,-2.77412
1542081473666.00000,1467983.00000,375.00000,-2.81648,-2.86325
1542081473666.00000,1467987.00000,376.00000,-2.68286,-2.94946
1542081473666.00000,1467991.00000,377.00000,-2.54650,-3.03265
1542081473686.00000,1467995.00000,378.00000,-2.40752,-3.11274
1542081473686.00000,1467999.00000,379.00000,-2.26608,-3.18966
1542081473706.00000,1468003.00000,380.00000,-2.12232,-3.26332
1542081473706.00000,1468007.00000,381.00000,-1.97639,-3.33365
1542081473706.00000,1468011.00000,382.00000,-1.82843,-3.40056
1542081473726.00000,1468015.00000,383.00000,-1.67861,-3.46400
1542081473726.00000,1468019.00000,384.00000,-1.52706,-3.52389
1542081473746.00000,1468023.00000,385.00000,-1.37395,-3.58018
1542081473746.00000,1468027.00000,386.00000,-1.21943,-3.63282
1542081473746.00000,1468031.00000,387.00000,-1.06366,-3.68174
1542081473766.00000,1468035.00000,388.00000,-0.90681,-3.72691
1542081473766.00000,1468039.00000,389.00000,-0.74902,-3.76827
1542081473782.00000,1468043.00000,390.00000,-0.59047,-3.80578
1542081473783.00000,1468047.00000,391.00000,-0.43132,-3.83940
1542081473784.00000,1468051.00000,392.00000,-0.27172,-3.86909
1542081473800.00000,1468055.00000,393.00000,-0.11184,-3.89480
1542081473801.00000,1468059.00000,394.00000,0.04815,-3.91652
1542081473814.00000,1468063.00000,395.00000,0.20809,-3.93423
1542081473815.00000,1468067.00000,396.00000,0.36781,-3.94789
1542081473816.00000,1468071.00000,397.00000,0.52717,-3.95750
1542081473828.00000,1468075.00000,398.00000,0.68598,-3.96304
1542081473830.00000,1468079.00000,399.00000,0.84409,-3.96452
1542081473843.00000,1468083.00000,400.00000,1.00133,-3.96193
1542081473843.00000,1468087.00000,401.00000,1.15755,-3.95527
1542081473845.00000,1468091.00000,402.00000,1.31258,-3.94456
1542081473856.00000,1468095.00000,403.00000,1.46627,-3.92982
1542081473857.00000,1468099.00000,404.00000,1.61846,-3.91107
1542081473870.00000,1468103.00000,405.00000,1.76899,-3.88831
1542081473871.00000,1468107.00000,406.00000,1.91771,-3.86158
1542081473872.00000,1468111.00000,407.00000,2.06447,-3.83089
1542081473885.00000,1468115.00000,408.00000,2.20911,-3.79629
1542081473885.00000,1468119.00000,409.00000,2.35149,-3.75781
1542081473897.00000,1468123.00000,410.00000,2.49147,-3.71548
1542081473897.00000,1468127.00000,411.00000,2.62889,-3.66934
1542081473897.00000,1468131.00000,412.00000,2.76362,-3.61943
1542081473917.00000,1468135.00000,413.00000,2.89552,-3.56581
1542081473917.00000,1468139.00000,414.00000,3.02446,-3.50853
1542081473937.00000,1468143.00000,415.00000,3.15030,-3.44764
1542081473937.00000,1468147.00000,416.00000,3.27291,-3.38319
1542081473937.00000,1468151.00000,417.00000,3.39217,-3.31527
1542081473954.00000,1468155.00000,418.00000,3.50796,-3.24394
