# egm tm, desired joint, input joint, received joint
553398.00000,0.42964,-0.27287,0.40067
553402.00000,0.41710,-0.30604,0.38707
553406.00000,0.40455,-0.29582,0.37343
553410.00000,0.39198,-0.28675,0.35977
553414.00000,0.37939,-0.31991,0.34611
553418.00000,0.36678,-0.34688,0.33247
553422.00000,0.35415,-0.33943,0.31887
553426.00000,0.34150,-0.37278,0.30532
553430.00000,0.32883,-0.34631,0.29182
553434.00000,0.31615,-0.36042,0.27835
553438.00000,0.30345,-0.36682,0.26490
553442.00000,0.29073,-0.42112,0.25142
553446.00000,0.27799,-0.40813,0.23792
553450.00000,0.26524,-0.40412,0.22444
553454.00000,0.25247,-0.41133,0.21100
553458.00000,0.23969,-0.45317,0.19758
553462.00000,0.22688,-0.43594,0.18419
553466.00000,0.21406,-0.44606,0.17086
553470.00000,0.20123,-0.48269,0.15760
553474.00000,0.18838,-0.47706,0.14440
553478.00000,0.17551,-0.49508,0.13127
553482.00000,0.16263,-0.53258,0.11823
553486.00000,0.14973,-0.55360,0.10528
553490.00000,0.13682,-0.56369,0.09242
553494.00000,0.12390,-0.56711,0.07965
553498.00000,0.11095,-0.57908,0.06692
553502.00000,0.09800,-0.60802,0.05422
553506.00000,0.08503,-0.59819,0.04154
553510.00000,0.07205,-0.61951,0.02889
553514.00000,0.05905,-0.60375,0.01624
553518.00000,0.04605,-0.60445,0.00358
553522.00000,0.03302,-0.58869,-0.00910
553526.00000,0.01999,-0.67622,-0.02180
553530.00000,0.00694,-0.66995,-0.03453
553534.00000,-0.00612,-0.69690,-0.04728
553538.00000,-0.01919,-0.64188,-0.06003
553542.00000,-0.03227,-0.70788,-0.07277
553546.00000,-0.04536,-0.72674,-0.08547
553550.00000,-0.05847,-0.73094,-0.09812
553554.00000,-0.07159,-0.72969,-0.11074
553558.00000,-0.08471,-0.78179,-0.12329
553562.00000,-0.09785,-0.74639,-0.13577
553566.00000,-0.11100,-0.78858,-0.14817
553570.00000,-0.12415,-0.74397,-0.16049
553574.00000,-0.13732,-0.79319,-0.17275
553578.00000,-0.15050,-0.80639,-0.18494
553582.00000,-0.16368,-0.79425,-0.19707
553586.00000,-0.17688,-0.82312,-0.20917
553590.00000,-0.19008,-0.88335,-0.22128
553594.00000,-0.20329,-0.81917,-0.23341
553598.00000,-0.21651,-0.81288,-0.24557
553602.00000,-0.22974,-0.98255,-0.25776
553606.00000,-0.24297,-0.96838,-0.27000
553610.00000,-0.25622,-1.00891,-0.28225
553614.00000,-0.26947,-0.97747,-0.29451
553618.00000,-0.28272,-1.03444,-0.30674
553622.00000,-0.29598,-0.99716,-0.31893
553626.00000,-0.30925,-1.01240,-0.33111
553630.00000,-0.32253,-1.04188,-0.34328
553634.00000,-0.33581,-1.06294,-0.35546
553638.00000,-0.34909,-1.03228,-0.36760
553642.00000,-0.36238,-1.03550,-0.37969
553646.00000,-0.37568,-1.06261,-0.39177
553650.00000,-0.38898,-1.04571,-0.40388
553654.00000,-0.40228,-1.03087,-0.41604
553658.00000,-0.41559,-1.08843,-0.42830
553662.00000,-0.42890,-1.06763,-0.44069
553666.00000,-0.44221,-1.07950,-0.45323
553670.00000,-0.45553,-1.07477,-0.46585
553674.00000,-0.46885,-1.05952,-0.47849
553678.00000,-0.48217,-1.07641,-0.49108
553682.00000,-0.49550,-1.09432,-0.50358
553686.00000,-0.50882,-1.06851,-0.51601
